RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06
9,Alabama,22,79900,79300,78900,78500,78300,78100,77900,77800,77700,77600,77700,77900,78200,78700,79300,79900,80600,81200,81800,82300,82600,82800,82900,82900,83000,83000,83100,83300,83500,83800,84200,84800,85300,85700,86200,86700,87200,87600,87900,88200,88500,88700,88900,89200,89400,89600,89800,90000,90200,90400,90600,90800,91000,91200,91500,91800,92200,92600,93000,93300,93600,93900,94100,94300,94500,94700,95000,95300,95600,96000,96400,96800,97100,97400,97700,97900,98100,98300,98500,98700,98800,99100,99500,99900,100300,100800,101200,101800,102300,102800,103200,103600,104000,104300,104700,105000,105500,106000,106600,107300,108100,108800,109600,110400,111100,111800,112500,113300,114100,114900,115600,116400,117300,118200,119200,120200,121300,122400,123300,124400,125400,126400,127200,128100,128800,129500,130000,130400,130800,131100,131400,131800,132200,132400,132600,132700,132800,132900,132900,132700,132400,132200,131900,131800,131800,131600,131200,130500,129800,129200,128600,127900,127300,126800,126300,125700,125100,124400,123600,122900,122300,121900,121600,121200,121000,121100,121300,120600,119200,118300,117900,117100,116200,115100,114100,113400,112500,111400,110200,109200,108400,107700,107200,107400,107500,107300,107300,107400,107100,106600,106200,106200,106400,106500,106100,105700,105500,105400,105100,104900,105000,105100,105400,105800,106100,106200,106400,106600,106500,106500,106500,106400,106400,106500,106500,106500,106900,107600,108100,108700,109400,109600,109700,110100,110600,110900,111100,111400,111600,111600,111900,112400,112900,113700,114400,114700,115000,115600,115800,115900,116300,116800,117200,117800,118200,118500,118900,119000,119000,119000,119100,119500,120100,120500,120700,120900,121300,121700,122100,122500,122900,123700,124800,125900,126800,127700,128300,128700,129000,129900,131300,132400,133200,134300,135400,135600,135300,135200,135500
54,Alaska,45,118000,118500,119300,120100,121000,121800,122500,123100,123600,124200,124700,125100,125600,126100,126600,127100,127800,128600,129900,131500,133700,136200,138600,140700,142600,144100,145200,146300,147300,148200,149000,149500,149800,150000,150000,150100,150200,150400,150800,151200,151600,152100,152500,152800,153000,153200,153200,153100,153000,152800,152600,152400,152400,152700,153500,155100,157500,160600,164200,168000,172000,175800,179200,182000,184200,186000,187400,188600,189700,190600,191300,192000,192500,193000,193500,193900,194200,194600,195000,195400,195800,196400,197100,197900,198900,200100,201700,203400,205100,206700,208100,209300,210300,211200,212100,213000,214000,215000,216100,217500,219100,220900,222900,225000,227200,229400,231400,233400,235400,237600,239900,242300,244900,247600,250200,252500,254400,256000,257300,258700,260100,261400,262900,264400,265800,267200,268700,270100,271600,273000,274300,275600,276900,277800,278600,279200,279700,280200,280600,280900,281100,281300,281500,281800,282000,282000,281700,281400,281300,281500,281900,282300,282600,283000,283400,283900,284300,284600,284700,284800,284900,284900,284800,284600,284300,284100,284000,283900,284100,285200,286800,287800,287700,286900,286200,286200,286900,288000,288800,288700,287800,287000,286100,285600,285800,286100,285900,285600,285500,284500,283500,282900,282800,283000,283700,284500,285400,286300,286700,287300,288300,289400,290700,292400,294300,295700,296800,297600,298300,299600,301300,302200,302100,302300,303100,304100,304300,303500,302500,303100,304500,306100,307900,309700,311700,313500,314600,315200,315600,316100,316900,317600,317900,318600,319300,319400,319300,320300,321600,322200,322100,322000,322100,322000,321100,319700,318400,316900,316300,316600,317000,317100,317300,317900,318200,318000,317800,317700,318200,319700,321900,322900,322200,320200,319000,318800,319300,319500,319800,319800,319900,320700,319000,314900,312300,314300,318400,322300,323800
43,Arizona,16,72800,73800,74600,75100,75400,75600,75800,76100,76700,77500,78300,79000,79600,80100,80600,81200,81700,82300,82800,83300,83600,83900,83800,83400,82800,82100,81400,80900,80500,80100,79800,79600,79600,79700,79700,79700,79700,79800,79900,80000,80000,80100,80100,80000,80000,80000,80000,79800,79600,79300,79000,78700,78400,78300,78300,78400,78700,79400,80100,80700,81300,81800,82200,82400,82600,82800,83000,83100,83300,83700,84200,84900,85500,86100,86800,87500,88300,89100,90000,91000,92100,92700,93000,93100,93400,93800,94400,95100,95900,96800,97700,98500,98800,98900,99200,99800,100800,102400,104400,106800,109600,112500,115700,119100,122700,126500,130400,134600,139500,144600,150000,155500,160700,165300,169400,172800,176000,178800,181200,183500,185500,187200,188400,189400,190100,190500,190600,190400,190200,189900,189400,189000,188600,187900,186800,185500,183700,181700,179800,177900,176300,174600,172800,171300,169900,168200,165900,163500,161000,158500,156000,153500,151200,148900,146400,144400,142900,141400,139700,137900,136000,134400,133400,133100,133100,133000,133000,131400,128600,126200,124700,122900,121600,120300,119100,117500,116200,115600,115500,114500,113100,111700,110000,108200,107100,106800,106800,106500,106100,106000,106600,107600,108500,109000,109800,111300,112700,113300,113300,113900,114500,115300,116100,117400,118400,119200,119700,120200,120700,121300,122300,123500,124500,124900,124700,124600,124700,125000,125300,125700,126100,126900,127400,127400,127600,128200,128100,128000,128300,128900,129700,130600,131200,131400,131400,131700,132100,132000,131800,132700,134600,136200,137200,138000,138800,139500,140100,140400,140500,140500,140800,141200,142000,143300,144700,145600,146200,147000,147800,148800,149600,149800,149400,149400,149900,150700,151800,153200,154500,155600,156900,157900,158400,159100,160300,161400,162600,163700,164400
14,Arkansas,30,86600,86600,86500,86300,86000,85700,85400,85000,84700,84500,84600,84600,84700,84700,84800,84900,85000,85100,85300,85500,85800,86200,86800,87400,87800,88100,88400,88500,88600,88700,88800,88900,89000,89200,89600,89900,90100,90100,90000,89900,89800,89800,90000,90200,90600,91300,92200,93200,94000,94700,95200,95500,95800,95900,96000,96100,96300,96600,97200,97800,98200,98400,98500,98600,98500,98500,98400,98400,98400,98600,99200,100000,100800,101600,102600,104000,105800,108000,110200,112800,115400,116200,114400,111900,110500,110000,110300,110900,111500,112100,112700,113200,113600,114200,115300,116500,117700,118800,119800,120600,121300,121800,122300,122700,123200,124100,125400,127100,128700,130100,131400,132400,133300,133900,134400,134800,135200,135700,136500,137300,137900,138300,138700,139300,140100,141000,141900,142800,143500,144200,144800,145300,145500,145500,145300,144900,144600,144300,143900,143400,142900,142500,142200,141900,141900,141900,141900,141500,140900,140300,139700,139100,138500,138000,137500,137000,136400,135900,135300,134800,134600,134500,134500,134500,134500,134500,134700,134400,133800,133600,133600,133400,132900,132100,131500,131100,130500,129800,129300,129600,130100,130400,129900,128900,128100,128000,127900,127800,127600,127100,126400,126000,125800,125300,125300,125800,125900,125500,125300,125500,126000,126600,127400,127900,127900,127500,127500,128200,129100,129600,129700,129700,130200,130700,130700,130000,129300,129200,129200,128800,128600,128600,128100,127500,126900,126700,126800,127200,127900,128600,128600,128800,129300,130000,130600,131300,131900,132200,132500,133000,133500,133800,134000,134400,134700,135200,135900,136000,136000,136400,137000,137400,137700,138200,139000,139300,139400,140000,140900,141800,142400,143000,143700,144200,144600,145800,147800,149400,150400,151200,152200,152900,153400,153500,153800,154300,154700,154500,153900
21,California,1,154600,154500,154300,154200,154100,154000,153900,153900,154100,154500,154700,154800,154800,154900,155000,155300,155700,156300,157100,158000,159400,161000,162400,163700,164800,165800,166800,167600,168300,169000,169800,170700,171800,173000,174300,175300,176400,177600,178800,180200,181600,183300,185100,187100,189400,191900,194300,196600,198800,201100,203400,205700,208000,210200,212500,214800,217200,219700,222200,224600,226900,229300,231600,233900,236100,238400,240800,243300,246000,248800,251700,254600,257600,260900,264300,268000,271900,276000,280200,284500,288800,292900,296900,301200,305600,310300,315300,320600,326100,331800,337700,343800,350200,357000,364200,372100,380700,389800,399200,408400,417100,425100,432600,439500,446200,452600,458800,465000,471300,477300,483000,488400,493100,497400,501400,504900,507900,510600,513100,515500,517600,519200,519900,519500,517800,515400,512900,510200,507600,505300,502700,499600,496200,492400,488100,483000,477000,470500,463900,456800,449200,441200,432400,422700,412000,401200,390800,382000,374900,368900,363100,357400,351900,346900,341800,336100,330000,323700,318300,315000,313400,312600,312500,312700,313200,313900,314200,313700,313700,314600,315200,314400,313200,311500,309700,308100,305900,303200,301100,299600,297900,296000,294200,292300,290500,288500,286600,285400,284800,284100,284100,285200,287000,289200,291100,293200,295400,298000,301300,305100,309100,312600,317000,322900,329600,336200,343300,350200,355900,360600,364300,367100,369800,372500,375200,377900,380600,383000,385300,387500,389300,391200,393500,395500,397300,399800,402900,405600,408000,410800,413800,416500,419000,421600,424000,426500,429400,432200,434100,435700,437600,439400,441000,443200,446200,449400,452600,456200,459900,463100,465400,467800,470800,473800,476700,479400,482500,485600,488900,492300,495600,499800,504700,507700,509100,510500,512200,513900,515400,516900,519100,521300,522700,523300,523200,522500,521800,521600,521200
47,Colorado,21,127800,127900,128000,128100,128300,128600,128800,129100,129400,129600,129800,130000,130400,130900,131600,132400,133200,134000,134900,135600,136300,136900,137500,137900,138500,139300,140200,141200,142300,143400,144500,145700,146900,148200,149500,150700,152000,153400,154800,156300,157800,159400,161000,162600,164400,166200,168100,170000,171800,173600,175500,177300,179000,180700,182400,184000,185700,187400,189000,190500,191900,193200,194300,195400,196500,197500,198400,199200,199900,200600,201300,202000,202700,203300,203800,204300,204700,205100,205500,205900,206200,206700,207100,207600,208100,208400,208700,209000,209300,209800,210400,211000,211700,212200,212700,213200,213700,214200,214800,215300,215800,216300,216900,217500,218200,219000,219700,220200,220800,221200,221700,222100,222600,223100,223700,224400,225000,225600,226100,226600,227000,227300,227600,227900,228100,228100,228100,228000,227900,228000,228100,228200,228400,228600,228600,228500,228200,227700,226900,225800,224700,223600,222500,221500,220700,220000,219300,218700,218100,217500,217200,216800,216600,216500,216300,215900,215200,214200,213300,212800,212700,212800,212800,212700,212800,213200,213600,213300,212300,211800,211400,210700,209700,208800,208000,207300,206400,205000,203800,203200,202900,202400,201700,201100,200700,200300,200200,200600,201300,201800,202200,202800,203900,205400,207000,208400,209600,210800,212200,213400,214400,215300,216400,218000,219700,221500,223300,225200,227100,228700,230200,231600,232700,233600,234600,235700,237100,238900,240700,242700,244900,247400,249600,251900,254400,257000,259600,262300,265200,268400,271900,275400,278700,281800,284500,286800,289100,291400,293800,296600,299500,302300,305300,308300,311000,313500,316100,318900,321600,324300,327300,330000,332600,334800,336400,337900,339600,341100,342600,344500,346600,349800,353200,355600,357200,358600,359900,361100,362300,363700,366300,369500,372100,374000,375400,376100,375700,374800,374000
44,Connecticut,27,128900,129300,129700,130100,130400,130600,130900,131100,131500,131900,132100,132200,132200,132200,132200,132200,132300,132400,132500,132700,133200,133700,134300,134700,135100,135500,136000,136400,137000,137600,138300,139100,139900,140800,141600,142400,143200,143900,144700,145400,146200,146900,147800,148700,149700,151000,152200,153300,154300,155300,156100,157000,157800,158600,159500,160500,161500,162700,164000,165200,166400,167700,168900,170300,171600,173000,174400,175900,177500,179100,180700,182300,183900,185600,187300,189000,190700,192500,194400,196300,198300,200200,202100,204200,206400,208700,211200,213800,216400,219000,221400,223800,226200,228600,230800,233000,235400,237800,240200,242800,245300,247800,250300,252700,255100,257500,259800,262100,264400,266700,268900,271200,273300,275400,277200,278800,280000,280900,281600,282200,282600,282800,282800,282600,282200,281700,281200,280800,280500,280500,280400,280200,279700,279000,277900,276900,275800,274600,273300,271900,270300,268600,266700,265100,263800,262600,261300,259500,257400,255300,253300,251500,250000,248600,247000,245200,243200,240900,238800,237500,237100,237200,237500,237900,238500,239200,239700,239400,238600,238400,238200,237000,235200,234000,232600,230600,228300,226700,225500,224700,223800,222700,221800,221200,220500,219400,218200,217000,215400,213600,212300,211700,211300,211200,211100,211100,211200,211000,211000,211400,211700,211700,211800,212300,213300,214100,214700,215600,216400,216600,216500,216800,217100,217000,217100,217200,216800,216300,216200,216100,215700,215100,215200,215600,216300,216900,216900,216500,216600,217200,217400,217600,217800,218200,218300,218300,218600,219100,219300,219500,219800,220000,220100,220400,220600,221100,221800,222300,222800,223100,223400,224100,225000,225500,225600,226200,227400,228800,229700,230500,231400,232200,232700,233000,233400,234100,234700,235300,236200,237100,237600,237200,237000,237800,239200,239400,238700,238300,238300
30,Delaware,43,98400,98600,98900,99200,99500,99700,99800,99900,100000,100300,100600,100800,101100,101400,101600,101800,102100,102200,102500,102800,103300,104000,104500,104900,105200,105400,105500,105700,105900,106200,106500,106900,107500,108300,109000,109600,110200,110700,111100,111400,111600,111600,111700,111800,112000,112500,113100,113700,114400,115200,116100,117000,117800,118500,119200,119900,120700,121700,122800,123800,124900,125800,126800,127700,128500,129100,129600,130200,130800,131700,132700,133700,134600,135500,136300,137100,137900,138500,139100,139900,141200,142700,144300,145900,147500,149000,150700,152400,154000,155400,156500,157500,158600,159900,161400,163000,164800,166700,168800,171500,175200,180200,186300,192000,196000,197900,198300,198300,198600,199400,200200,200900,201700,202700,203800,205100,206900,209000,211200,213400,215200,216700,218200,219600,220700,221500,221700,221700,222000,222400,223000,223300,223500,223900,224300,224600,224700,224600,224100,223600,223300,223200,223300,223300,223100,223100,223000,222400,221300,219800,218400,217200,216500,215800,215000,213700,211900,210100,208600,207300,206500,205900,205500,205400,205800,206500,206500,207600,209700,211000,210700,210100,208800,207200,206000,205400,204200,202500,201500,200900,199600,197800,196400,195600,194900,193800,192000,188800,184800,181500,179400,178000,177300,177200,177100,176400,175400,174600,174400,174500,174700,175000,175900,176800,176600,176200,176500,177000,177900,179200,180200,180900,181600,182100,182100,182100,182700,183700,184600,185100,185400,185300,185300,185300,185700,186700,187200,187000,187200,188200,188700,189100,190100,191800,192900,193300,193800,194800,196000,197400,198800,199900,201400,203300,204800,205900,206700,207200,207600,208300,209300,210100,210500,211000,210900,210700,211200,211500,213300,218500,224400,226600,225800,224000,222400,221200,220800,221200,221600,221900,221900,222200,223000,224100,225300,225700,225300,224800,224500
16,District of Columbia,47,112300,112800,113300,113800,114200,114600,115000,115500,116100,116800,117400,117800,118100,118400,118700,119000,119300,119800,120200,120800,121600,122600,123400,124200,124900,125600,126400,127200,128100,129000,129800,130700,131500,132400,133000,133600,134100,134600,135100,135700,136200,136800,137400,138200,139100,140300,141400,142600,143700,144900,146200,147300,148300,149300,150300,151400,152700,154200,155800,157400,159100,160700,162300,163700,164900,166100,167200,168300,169500,170800,172000,173200,174600,176100,178000,180100,182600,185400,188700,192600,197000,201900,207000,212200,217400,222300,226900,231200,235500,240000,244600,249200,253700,258200,262800,267600,272900,278600,284900,291500,298100,304700,311100,316800,321900,326600,331000,335600,340200,344800,349800,355300,361100,366800,372100,376900,381100,384700,387700,390300,392600,394400,395700,396700,397300,397400,397400,397300,397800,399000,400600,402200,403700,404600,405000,404800,404200,403100,401400,399200,396600,393800,390900,387900,385000,381800,378600,375400,372400,369300,366100,362700,359500,356500,353800,351000,347900,344500,341400,339000,337400,335800,333900,331900,330400,329700,329700,329300,328000,326500,325400,324100,323000,323300,324900,327100,328900,329900,329400,328100,326900,327700,329000,329400,328900,329100,330200,332000,334200,336700,339400,342400,345600,348500,351200,354400,357500,360500,363500,366300,368700,371200,373900,378200,384600,391700,397500,403900,410800,415600,419000,423500,427400,430300,433700,437700,441300,444300,446900,449500,452500,455400,457700,459500,461900,465200,469400,473600,477900,482100,486500,489400,491400,494300,498600,501700,503500,503600,503800,506800,513200,519900,526000,532400,538600,543600,550100,559000,568700,576000,579700,581900,585400,589300,591700,593400,596000,598600,599100,598100,597600,601900,611100,619400,624200,628600,632900,635600,635800,636600,640200,644600,647900,648800,648700,642800,628300,613300,607200
36,Florida,4,86000,86000,86100,86100,86200,86300,86500,86800,87200,87600,87900,88200,88400,88500,88700,88900,89100,89300,89600,89900,90200,90700,91000,91300,91500,91700,92000,92300,92700,93100,93700,94200,94800,95200,95700,96000,96400,96900,97500,98100,98700,99400,100000,100600,101200,101700,102300,102700,103300,103800,104500,105300,106100,106900,107800,108800,109900,110900,112000,113000,113900,114900,115800,116800,117800,118700,119600,120500,121400,122300,123300,124200,125100,126000,126900,127800,128800,129800,131000,132100,133300,134500,135700,136900,138300,139600,141000,142400,143900,145400,147000,148600,150300,152200,154100,156300,158600,161200,164000,167000,170100,173300,176600,179900,183600,187400,191400,195800,200600,205600,210800,216300,221600,226600,231400,235900,240100,244100,247600,251000,254200,256800,258600,259600,259800,259400,258500,257300,255900,254400,252700,250900,248900,246600,243800,240700,237200,233600,230000,226300,222500,218700,214700,210700,206800,202800,198700,194700,190600,186600,182700,178800,175000,171300,167500,163700,159900,155900,152100,149300,147400,145900,144800,144000,143600,143500,143700,142800,141100,139800,139300,138200,136700,135200,134000,132700,131300,129800,128200,127100,126700,126400,125700,125200,124900,124600,124400,124300,124100,124100,124300,124700,125200,125800,126100,126300,126700,127200,127600,128100,128800,129600,130400,131500,132800,134200,135900,137600,139300,140800,142100,143500,144700,145600,146600,147800,149200,150400,151500,152800,154200,155300,156200,157100,158000,159000,160100,161300,162500,163800,165400,166700,167900,169300,170700,172100,173600,175100,176400,177900,179600,181300,182800,184600,186500,188600,191200,193800,196200,198200,199800,201400,203200,204900,206400,207800,209400,211100,212600,214000,215300,217000,219100,220800,222100,223600,225200,226700,228200,229600,231100,232700,234400,236000,237400,237900,237700,237700,238000
