RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06
9,Alabama,22,38200,38600,38900,39200,39400,39400,39100,38800,38500,38300,38200,38400,38800,39300,40000,40900,42000,43300,44600,45800,47000,48100,48800,49400,49800,50100,50400,50600,50800,51100,51400,51700,52100,52600,53000,53200,53500,53700,53800,54000,54000,54100,54200,54300,54500,54800,55000,55100,55200,55300,55400,55600,55700,55900,56200,56500,56900,57400,57800,58200,58700,59100,59400,59800,60100,60400,60700,61100,61400,61600,61900,62200,62400,62600,62800,62900,63000,63100,63100,63200,63200,63300,63500,63700,63800,63900,64000,64100,64300,64300,64500,64600,64700,64800,64900,65000,65200,65300,65500,65800,66200,66600,67100,67600,68200,68700,69200,69500,69900,70200,70500,70900,71200,71600,72000,72400,72700,73200,73800,74400,75100,75800,76400,77000,77600,78100,78600,79100,79700,80200,80700,81100,81500,81800,81900,82000,82100,82200,82100,81800,81600,81300,80900,80500,80200,80100,79900,79600,79200,78800,78400,77900,77600,77500,77200,76800,76300,75800,75300,74900,74400,73900,73300,72600,72500,72000,71800,71300,70100,68800,68400,67700,66800,65700,64700,63900,63000,62000,61300,60800,60200,59500,58600,57900,57200,56400,56300,56300,55900,55100,54200,53800,54000,54600,54900,55100,55600,56500,57000,56500,55800,55200,54800,54600,54200,53700,53000,52100,51100,50500,50400,50300,50500,51000,51300,51300,51500,51500,51700,52100,53000,53800,54100,54400,55000,55300,55400,55600,55700,55800,55900,56000,55800,55500,55500,55800,56200,56700,57200,57600,58500,59400,60000,60900,61700,61800,61600,61500,61300,61000,60600,60700,61100,61500,61600,61900,62200,62500,62600,62800,63100,64200,65400,66600,67300,67900,68400,69100,69500,69700,70300,71100,71900,72600,73500,73200,71700,70700,71000
54,Alaska,46,93700,93400,93100,92800,92400,91900,91300,90800,90400,90000,89800,89600,89600,89900,90300,91000,91900,93000,94200,95600,97000,98300,99400,100000,100500,100800,100900,101100,101400,101900,102700,103700,105100,106700,108200,109500,110700,111700,112600,113300,113900,114700,115500,116300,117000,117500,117700,117700,117500,117100,116600,115900,115100,114300,113600,113000,112900,113200,114100,115400,117200,119100,121100,123100,125000,126600,128000,129200,130100,130800,131400,131800,132300,132900,133400,134000,134700,135400,136100,136700,137200,137800,138400,139100,140000,141000,142200,143300,144400,145400,146400,147300,148000,148700,149200,149700,150000,150400,150900,151500,152300,153200,154300,155500,156800,158300,159800,161300,162800,164200,165400,166600,167700,168800,169800,171100,172500,174000,175600,177400,179200,180900,182500,184100,185600,187000,188300,189500,190600,191800,192900,193800,194800,195600,196400,197100,197800,198400,198700,198900,198700,198300,197700,197100,196300,195500,194900,194500,194500,194600,194700,195000,195300,195700,195900,196200,196400,196600,196700,196600,196300,195900,195700,195700,195800,195900,196000,195900,195900,196100,196300,196100,196100,196100,196300,196300,196000,195800,195800,195800,196100,196600,197000,197600,198000,198200,198100,197500,196900,196200,195500,195000,194500,194000,193600,193000,192300,191900,192100,192600,192900,193400,193700,193800,193900,194500,195100,195500,195800,196200,196200,196300,196400,196500,196900,197500,197600,196900,196300,196600,197900,199200,200100,200900,202000,203400,204500,205200,205600,206000,206500,207100,207400,207700,208400,208800,208700,209000,209900,210300,210100,210100,210400,210500,210000,209100,207800,206600,206200,206000,206000,206200,206400,206400,207100,207500,207700,208300,209000,209400,211000,212600,212500,211500,210800,209700,208800,208500,208600,208300,208300,209700,209400,206800,204700,205600,208100,210600,211300
43,Arizona,16,60600,60800,61000,61100,61300,61400,61600,61900,62200,62700,63200,63600,64000,64400,64700,64800,64900,65000,65000,65000,65000,64900,64900,64800,64600,64300,64000,63600,63200,62800,62500,62300,62100,62000,62000,62000,61900,61800,61600,61400,61200,61000,60900,60700,60700,60700,60800,60800,60800,60700,60600,60400,60300,60200,60200,60100,60200,60400,60700,61100,61300,61500,61700,61900,62100,62200,62500,62800,63300,63800,64500,65100,65700,66200,66500,66900,67300,67600,68000,68700,69600,70100,70100,70000,69900,69800,69900,70200,70500,71100,71800,72500,72900,73300,73800,74500,75500,76800,78600,80800,83200,85700,88200,90500,92600,94800,97100,99900,103200,107100,111100,114800,118000,120800,123500,125900,128200,130700,133100,135600,138000,140100,141900,143600,145100,146400,147500,148200,148600,148900,148900,148700,148500,148200,147700,147000,145900,144800,143600,142400,141100,139900,138500,137000,135400,133400,131100,128800,126600,124700,122900,121400,119800,118300,116800,115300,113900,112800,111300,109400,107200,105500,104500,104000,104000,103100,102800,101900,99700,97400,96500,95800,95800,95500,94400,92900,91400,90600,89700,88400,87500,86900,86100,85200,84500,83800,83400,82400,81700,81600,81900,82400,83000,83500,84000,84400,84700,85100,85500,86100,86500,86600,86900,87800,88500,89000,89800,90900,91700,91900,91900,92600,93600,94600,95300,95600,95800,95300,94300,94000,94600,95400,96000,96900,97700,97700,97300,96900,96700,97000,97400,97200,96700,96400,96500,96700,96500,96700,97200,97600,98700,100400,101900,103000,103800,104600,105300,105300,105200,105100,105900,107100,108000,108800,109600,110300,111100,112400,113000,113400,114200,115000,114900,115100,116100,117200,118000,119000,119600,120800,123000,125200,126700,127900,128900,129500,130400,131400,132000
14,Arkansas,31,64200,64200,64100,64000,63800,63600,63400,63300,63100,63100,63100,63200,63200,63200,63300,63400,63500,63600,63800,63900,64000,64300,64500,64700,64800,64900,65000,65100,65200,65200,65200,65200,65300,65300,65400,65500,65600,65700,65800,65800,65800,65700,65700,65600,65600,65700,65800,66000,66100,66300,66500,66600,66700,66800,66900,66900,66900,66900,66900,66900,66800,66700,66600,66500,66400,66400,66400,66400,66600,66800,67100,67400,67800,68300,68800,69300,69800,70400,71000,71800,72700,73200,73500,73700,73900,74200,74600,75100,75600,76000,76400,76700,76900,77100,77300,77400,77500,77600,77700,77900,78100,78500,78800,79000,79200,79500,79800,80300,80900,81600,82300,83000,83700,84400,85300,86200,87200,88100,89000,89800,90400,91000,91600,92300,93000,93600,94300,94900,95600,96200,96700,97200,97700,98300,98800,99300,99700,100000,100300,100400,100300,100100,99900,99700,99600,99700,99900,99900,99700,99500,99300,99000,98700,98400,98100,97700,97300,97100,96900,96400,95800,95200,94600,94200,93900,93500,93300,93000,92300,91000,90000,89700,89500,88800,87700,86500,85500,84700,84300,84500,85000,84900,83700,82100,81000,80600,80800,81400,82000,82200,82200,82000,81700,81700,82200,82900,83400,83500,83000,82400,82200,82600,82700,82500,82700,83200,83500,83600,83500,83300,83500,83700,83600,83300,83300,82800,81800,81200,81300,81200,81100,81100,81000,80700,80500,80100,79900,80200,80700,81500,82000,82100,82000,82000,82000,81900,81800,81800,81700,81200,81100,81100,81100,81100,81400,82400,83400,84100,84800,85800,86600,87600,88400,88600,89100,90400,91700,92500,93100,93700,94500,95500,96700,97700,97900,98000,98400,99400,100400,101000,101500,102600,103100,102700,102500,102500,102800,103100,102800
21,California,1,129400,129200,128900,128600,128300,128000,127800,127700,127800,128000,128100,128000,128000,128000,128100,128300,128700,129100,129800,130600,131700,133000,134100,135100,135900,136700,137400,138100,138800,139500,140200,141100,142300,143500,144700,145700,146800,147900,149000,150200,151500,152900,154500,156100,158100,160200,162300,164200,166200,168200,170200,172200,174000,175900,177700,179500,181400,183500,185500,187500,189500,191600,193600,195600,197800,199900,202200,204700,207200,210000,212700,215500,218500,221800,225200,228700,232300,236000,239800,243600,247300,250800,254200,257700,261400,265200,269200,273400,277800,282400,287200,292200,297500,303100,309300,316100,323500,331400,339600,347600,355200,362300,368900,374900,380500,386000,391300,396400,401500,406300,411000,415600,419700,423600,427200,430200,432900,435200,437000,438500,439700,440500,440700,440200,438800,437100,435300,433300,431400,429700,427800,425600,422900,420100,416700,412800,408200,403200,398100,392800,386900,381000,374500,367100,359200,351300,343600,336600,330400,324800,319400,314200,309100,304400,299400,293900,288000,282100,276800,273200,270900,269300,268500,268100,268300,267700,267300,267100,266900,266400,265900,264500,263300,261900,260300,258500,256300,254100,252300,250600,248600,246700,245000,243500,241900,240100,238300,237200,236500,235900,235700,236000,237400,239400,241200,242800,244400,246400,249100,252100,255100,258200,262000,267200,273000,279100,285700,292000,297700,302700,306700,310100,313000,315700,318600,321700,324800,327400,329500,331500,333000,334400,336300,338000,339800,342300,345100,347400,349600,352100,354800,357300,359800,362500,365200,367900,371100,374200,376400,378100,380000,382000,384100,386800,390100,393500,396900,400700,404300,407300,409800,411900,414200,416700,419300,421900,425000,427900,430900,434300,437600,441800,446400,449500,451000,452600,454300,455800,457500,459200,461100,462700,463800,464100,463700,463300,463300,463500,463000
47,Colorado,21,96400,96700,97000,97400,97900,98300,98800,99300,99900,100400,100900,101400,101900,102400,103000,103700,104300,105000,105800,106700,107500,108500,109300,110100,111000,111800,112700,113600,114500,115400,116300,117200,118100,119100,120100,121100,122200,123200,124300,125300,126300,127400,128500,129700,131100,132500,134100,135600,137100,138800,140400,142100,143800,145400,147000,148500,150100,151600,153000,154400,155700,156900,158000,159100,160000,160900,161700,162400,163100,163600,164200,164600,165100,165500,165900,166300,166700,167100,167400,167700,168000,168300,168600,168900,169100,169300,169400,169500,169700,170000,170400,170700,171000,171300,171700,172100,172500,172800,173200,173500,173800,174100,174400,174800,175300,175700,176000,176300,176500,176700,176900,177000,177200,177300,177400,177600,177700,178000,178100,178300,178400,178500,178500,178500,178400,178300,178200,178000,177800,177700,177600,177400,177300,177200,177000,176700,176200,175400,174600,173600,172400,171300,170100,169000,168000,167100,166400,165700,165200,164700,164400,164100,163800,163700,163500,163000,162200,161400,160500,160000,159900,160000,160100,160100,160400,160300,160300,160300,160100,159800,159500,159000,158200,157400,156500,155700,154700,153900,153200,152700,152200,151600,151000,150300,149600,148900,148600,148700,149000,149100,149400,149700,150300,151400,152600,153600,154700,155900,157200,158100,159000,159700,160600,161700,163200,164600,166000,167700,169300,170700,171800,172900,173900,175000,176000,176900,178000,179200,180600,182300,184300,186100,188000,190100,192300,194400,196600,199200,202100,205400,209000,212500,215800,218800,221600,224200,226700,229100,231500,233800,236300,239000,241600,243900,246200,248800,251400,254100,256600,259200,262200,264900,267300,269500,271200,272400,274000,275700,277600,279800,282300,285600,288900,291500,293400,295300,296900,298600,300100,301700,304300,307200,309400,311100,312500,312800,311900,310800,310200
44,Connecticut,28,95400,95600,95900,96000,96200,96300,96300,96300,96300,96400,96300,96100,95800,95600,95500,95300,95300,95300,95400,95600,95900,96400,96800,97200,97600,98000,98400,98700,99100,99600,100100,100600,101300,102000,102700,103300,103900,104500,105200,105900,106600,107400,108100,108900,109800,110800,111700,112600,113400,114300,115100,115900,116700,117400,118200,119200,120200,121300,122400,123500,124500,125600,126700,127900,129000,130200,131300,132500,133600,134800,136100,137400,138700,139900,141200,142400,143700,145000,146400,147900,149400,150900,152500,154000,155500,157000,158400,159900,161400,162800,164200,165700,167300,168900,170400,172100,174000,176100,178200,180400,182700,185100,187400,189700,192000,194200,196300,198300,200200,202100,204100,206100,208200,210100,211900,213400,214700,215700,216600,217500,218200,218900,219300,219600,219800,219900,219900,219900,219800,219900,219900,219800,219500,219000,218400,217700,217000,216100,215100,214000,212700,211300,209800,208400,207200,206100,204900,203300,201400,199500,197700,196200,194800,193500,192200,190500,188700,186600,184600,183100,182300,181900,181800,181900,182400,182700,183000,183000,182500,182200,182300,181800,180700,179900,178800,177000,174800,173200,171900,170900,170200,169200,168200,167500,166800,165700,164800,163700,162200,160500,159400,158300,157400,156900,156700,156600,156300,156000,156000,156400,156700,156900,156900,157200,157800,158300,158200,158300,158700,158600,158300,158100,157700,157300,157300,157500,157600,157300,157000,156500,156000,155300,154900,155000,155400,155600,155300,154900,154700,154600,154500,154200,154100,154300,154000,153500,153600,153800,153900,154100,154500,154900,155300,156000,156500,157100,157400,157900,158600,159100,159700,160300,160700,161000,161000,161100,162000,163000,163600,164100,164700,165400,165400,165200,165400,166200,167100,167700,168200,169100,170100,170400,170600,171400,172400,172700,172400,172200,172400
30,Delaware,44,83900,84000,84200,84300,84500,84700,84800,84900,85100,85300,85400,85500,85700,85700,85800,85800,85900,85900,85900,85900,85900,86000,86000,86000,85900,85800,85800,85700,85600,85600,85700,85900,86300,86700,87200,87600,88000,88400,88700,89000,89200,89400,89600,89800,90100,90500,90900,91300,91600,92000,92300,92600,92800,93000,93300,93500,94000,94700,95400,96200,97000,97800,98600,99200,99800,100400,100800,101300,101800,102500,103300,104200,105100,106000,106900,107800,108700,109500,110300,111200,112200,113200,114400,115600,116900,118200,119600,120900,122000,123000,123700,124500,125400,126500,127600,128800,130000,131300,132900,134900,137600,141000,144800,148500,151200,152800,153500,154000,154700,155500,156100,156600,157200,158100,159200,160400,161700,163100,164600,165900,166900,167800,168600,169300,170000,170400,170700,171000,171500,172300,173200,174100,175300,176400,177500,178600,179500,180000,180100,179900,179500,178900,178300,177700,177200,176700,176200,175600,174700,173600,172500,171400,170500,169800,168800,167800,166800,165600,164500,163700,163100,162600,162300,162100,162200,162700,162900,162400,161800,161700,161600,161200,160000,158200,156200,154500,152600,150700,149800,149300,148000,146000,143700,141300,139400,137900,136300,135000,133900,132300,130600,129500,129200,129300,129100,128400,127600,127700,128300,128200,127600,127900,129000,130100,130300,129700,129600,130400,131400,132100,132600,132800,133000,132800,132300,132200,133000,134200,135300,136100,136300,136300,136400,136500,136200,136400,136500,136200,135700,135900,136300,136600,137300,138300,138600,138200,138000,138500,139300,140800,142500,144200,145900,147800,149300,150600,151500,152000,152800,154100,155500,156700,157700,158200,158100,158000,158300,158200,160000,165300,171400,173100,171300,168900,167300,166200,165700,166000,166200,166100,165800,165600,166100,167300,168500,168800,168300,167800,168100
16,District of Columbia,48,107700,107900,108200,108600,109200,109800,110600,111300,112000,112800,113600,114100,114500,114900,115100,115100,115100,115100,115300,115500,115900,116600,117400,118100,118900,119700,120600,121600,122700,123800,124900,125900,126900,128100,129400,130600,131800,133000,134100,135100,135800,136400,137000,137400,137700,138300,139100,139900,140700,141700,142800,144100,145600,147200,149200,151200,153500,156100,158900,161700,164500,167300,170100,172900,175700,178500,181400,184300,187400,191100,195200,199500,203800,208000,212100,216100,220100,224400,228600,234900,242400,248200,251600,255200,258900,262700,266600,270600,274400,278200,282200,286100,290100,294900,300400,306300,312600,319200,326200,333500,341100,349000,356700,363100,368300,373200,378200,383200,388200,393300,398700,404300,409600,414000,417500,419600,420600,421400,422000,422300,422000,421200,420000,418100,415800,413500,411600,410200,409600,410200,411400,412600,413100,413100,412800,412200,411200,410300,409200,407700,405700,403500,401300,398900,396300,394000,392200,390600,389200,387700,386300,384700,383100,381700,380600,379200,377200,375200,373800,373200,373200,373900,375000,375900,376600,377900,378700,379600,381900,384100,384700,385100,385200,384500,384400,386000,388200,388800,388500,388200,387100,385900,385400,384700,383600,383300,383400,382700,382600,383900,385600,387200,389200,391500,393500,395500,398000,401100,403900,406900,410000,412700,415100,418100,422200,426800,430900,435700,441100,445200,447000,448200,448700,449200,450700,453300,455800,457900,459700,461200,462700,464600,467000,469500,472100,475100,478700,481700,483800,486300,489700,492200,493800,495800,498400,499800,499600,498200,497600,499000,502500,506300,509600,512300,513800,514300,517400,522500,528200,532600,535000,535400,536300,537400,538500,540000,542300,543500,543400,543800,544000,544800,548100,551600,552500,553200,555000,556900,557500,558600,560900,563600,566000,567100,567100,565400,560900,556000,553900
36,Florida,4,65600,65600,65600,65700,65800,65900,66000,66200,66300,66500,66700,66900,67000,67100,67100,67200,67400,67600,67800,68000,68400,68800,69100,69300,69500,69600,69700,69800,70000,70200,70500,70800,71100,71400,71600,71900,72100,72400,72700,73000,73300,73600,73900,74200,74500,75000,75400,75700,76000,76400,76700,77100,77400,77900,78300,78900,79600,80400,81100,81900,82800,83700,84600,85500,86400,87200,88100,89000,89900,90800,91600,92300,93000,93700,94500,95200,96000,96900,97800,98900,100000,101100,102400,103700,105100,106500,108100,109800,111400,113100,114700,116400,118100,119800,121600,123500,125500,127700,130000,132600,135300,138100,141000,144000,147200,150600,154100,157800,161800,165900,170000,174100,177900,181600,185000,188200,191000,193800,196300,198800,201300,203400,204900,205900,206400,206400,206000,205100,203800,202600,200800,198700,196500,194300,191700,189000,186200,183400,180300,177000,173400,169900,166100,162200,158500,154900,151100,147500,143800,140100,136400,132700,129000,125600,122000,118300,114600,110900,107300,104300,101800,99700,98000,96700,96000,94900,94400,93700,92400,90800,90200,89300,88100,86800,85600,84600,83400,82200,81000,80300,79700,79200,78500,78000,77600,77500,77700,77600,77400,77400,77600,77800,78000,78500,78800,79000,79300,79700,80000,80500,81300,82200,82700,83600,84800,86100,87300,88800,90300,91400,92500,93600,94700,95800,96900,98200,99600,101000,102400,103700,104900,106200,107300,108200,109100,110000,110900,111900,113200,114600,115800,117000,118200,119300,120400,121600,122800,123900,125000,126200,127500,128800,130300,132000,133600,135200,137300,139400,141400,143000,144400,145400,146900,148300,149300,150300,151700,153000,154100,155200,156100,157300,158900,160000,161100,162300,163200,164000,165100,166200,167500,168900,170100,171300,172400,172600,171900,171600,171700
